timesteps,reward,rewF_sum,rewH_sum,rewP_sum,F_sum,H_sum
931840,109.2903769,0,16.99037684,92.3,0,76.79985502
933888,83.7639866,0,12.86398679,70.9,0,61.41017945
935936,110.7478189,0,16.0478187,94.7,0,80.76298318
937984,99.5545368,0,16.05516884,83.49936801,0,69.71981209
940032,87.7323049,0,15.24596781,72.48633712,0,63.99304245
942080,82.4321315,0,13.07278612,69.35934533,0,61.46024156
944128,80.7317093,0,12.93367354,67.7980357,0,58.36241636
946176,55.7073837,0,8.608927586,47.09845619,0,41.71352595
948224,78.4931629,0,12.89599032,65.59717252,0,59.9445152
950272,79.206148,0,12.03100416,67.17514389,0,56.84407376
952320,99.7776391,0,15.0776391,84.7,0,73.34860871
954368,81.8213291,0,12.21714313,69.60418591,0,60.5696164
956416,86.2187417,0,13.30763586,72.91110575,0,63.32208566
958464,95.2397012,0,14.44142725,80.79827411,0,68.73715904
960512,108.5176587,0,16.6176588,91.9,0,78.17559285
962560,73.2236463,0,11.52069998,61.70294642,0,52.65963777
964608,88.962933,0,14.16303783,74.79989537,0,66.0225209
966656,103.7071096,0,15.60710973,88.1,0,71.94219647
968704,98.3974487,0,15.69744869,82.7,0,69.35344621
970752,77.5719304,0,11.17367515,66.39825524,0,56.62449756
972800,90.810768,0,14.910768,75.9,0,64.30742631
974848,69.5308025,0,11.7308024,57.8,0,50.39244677
976896,86.8088264,0,14.10956619,72.69926036,0,61.62807692
978944,68.1226553,0,10.82506375,57.29759134,0,48.09423847
980992,103.8290991,0,17.84818935,85.98090976,0,75.88330227
983040,117.3030509,0,18.30305086,99,0,78.72129295
985088,89.1608907,0,14.46089053,74.7,0,62.82900603
987136,68.1610292,0,11.56301465,56.59801454,0,48.66301964
989184,72.6829389,0,13.08296866,59.59997035,0,51.92068647
991232,97.0125913,0,16.61428776,80.39830357,0,71.24916481
993280,106.8424779,0,17.04420373,89.79827409,0,75.25523836
995328,89.8686091,0,13.47510969,76.39349929,0,63.60093369
997376,72.1708347,0,11.77146672,60.39936801,0,52.2514804
999424,80.0139686,0,13.81571712,66.19825139,0,59.38543606
