timesteps,reward,rewMD_sum,rewN_sum,rewP_sum,MD_sum,N_sum
283648,210.1417754,94.8045891721288,18.733591406333495,96.603594804,-4.012499334258243,79.16392296921919
284672,185.36013680000002,82.80676392333152,18.136134987963864,84.41723774869999,-3.48891905673488,75.11017312363649
285696,146.04659239999998,64.63553967751625,15.41276955751645,65.998283081,-2.9921838115110613,61.81442479647594
286720,131.3022283,59.26832661049731,11.842948186802836,60.190953475,-1.7078756653722578,52.605252653471005
287744,160.9828059,72.66316476560458,14.425208389223457,73.89443273,-2.5060434456037424,64.45424208292556
288768,104.04244659999999,47.11024647352128,8.993998131929462,47.938201917,-2.312112881001469,41.912244501588745
289792,169.7237539,76.5296084254386,14.899427975841007,78.29471734799999,-3.7120543953150014,67.70396233182164
290816,127.3659649,57.597899042488656,11.261655462100718,58.506410483,-2.1292859976911904,51.6548560915308
291840,121.6195896,55.39980430569928,10.219584449171462,56.00020065499999,-1.8415383488516675,49.80315394164812
292864,122.37875490000002,55.82927444638874,9.787011460862438,56.762469069999995,-2.4489457707371773,51.10159293515447
293888,145.3838492,65.56985191302911,13.021426782525825,66.79257063300001,-2.7853254981025435,60.7160709909095
294912,122.15468150000001,55.18466786022825,10.81841781428027,56.15159587400001,-1.9660290753592489,51.918082459655565
295936,181.0343395,82.91798405833481,14.217805289068234,83.89855017,-1.880878297784895,68.1749692642192
296960,173.87538610000001,78.59515354288881,15.280232560531,80.0,-3.283521963963268,70.28008659666816
297984,99.41145230000001,44.13927938446433,10.392380015875702,44.879792949999995,-1.7925581118941871,41.675460071216676
299008,153.4838781,68.62642866643746,14.705532142798372,70.151917344,-2.9701265548204745,62.74474340001052
300032,121.59048200000002,53.57902445387931,13.096252484118514,54.915205078999996,-2.3741890766392357,50.13039016477198
301056,161.5668778,72.51949735001145,15.528247547151324,73.519132926,-1.8460854552002666,62.22745695320934
302080,120.17377939999999,53.97081574766774,11.48043928503505,54.722524455999995,-1.6192808612094343,48.37363233923793
303104,175.3087782,78.45170464852005,16.757108726494142,80.09996496,-2.9747505626747013,68.4043205578961
304128,136.55596989999998,60.37100580397985,14.122122083236173,62.062842109500004,-3.3786128736179535,56.04223921650487
305152,174.49253360000003,78.29542146845341,16.52233592714258,79.67477627,-2.569798464501977,70.28112267901307
306176,159.0713446,71.87750387823695,14.088341297096548,73.105499538,-2.386329540388643,62.01892058333664
307200,185.624385,83.7157568162078,16.40393985200318,85.50468829169999,-3.4053123684270075,70.39218369846567
